raw_row_id,clean_row_id,yr,mo,dy,date,month,season,season_cat,st,mag,mag_raw,mag_num,mag_cat,mag_missing,inj,fat,inj_bin,fat_bin,slat,slon,elat,elon,elat_raw,elon_raw,len,wid,wid_raw,end_missing,wid_missing,len_zero,start_coord_invalid,end_coord_invalid,decade,segment_nn_row,segment_nn_km,segment_nn_cross_state,seg_source_1km,seg_partner_1km,possible_segment_1km,seg_source_2km,seg_partner_2km,possible_segment_2km,segment_cross_state_1km,segment_cross_state_2km
114,114,1950,5,24,1950-05-24,5,Spring,Spring,KS,1,1,1.0,1,0,0,0,0,0,39.38,-96.97,39.45,-96.78,39.45,-96.78,10.7,40.0,40,0,0,0,0,0,1950,115,337.87236680304005,0,0,0,0,0,0,0,0,0
115,115,1950,5,24,1950-05-24,5,Spring,Spring,KS,2,2,2.0,2,0,1,0,1,0,37.27,-99.48,37.28,-99.42,37.28,-99.42,3.6,77.0,77,0,0,0,0,0,1950,116,98.59761071859343,1,0,0,0,0,0,0,0,0
116,116,1950,5,24,1950-05-24,5,Spring,Spring,OK,2,2,2.0,2,0,2,0,1,0,36.45,-99.03,,,0.0,0.0,1.0,33.0,33,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
117,117,1950,5,25,1950-05-25,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,32.67,-101.88,32.65,-101.85,32.65,-101.85,3.0,880.0,880,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
118,118,1950,5,29,1950-05-29,5,Spring,Spring,LA,1,1,1.0,1,0,13,0,1,0,32.1,-93.9,,,0.0,0.0,1.0,27.0,27,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
119,119,1950,5,29,1950-05-29,5,Spring,Spring,LA,1,1,1.0,1,0,0,0,0,0,31.67,-93.7,,,0.0,0.0,1.0,27.0,27,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
120,120,1950,5,29,1950-05-29,5,Spring,Spring,OK,1,1,1.0,1,0,0,0,0,0,36.38,-95.27,,,0.0,0.0,1.0,33.0,33,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
121,121,1950,5,29,1950-05-29,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.35,-96.92,33.3,-96.92,33.3,-96.92,3.4,267.0,267,0,0,0,0,0,1950,118,312.48704447474205,1,0,0,0,0,0,0,0,0
122,122,1950,5,30,1950-05-30,5,Spring,Spring,GA,1,1,1.0,1,0,0,0,0,0,34.75,-84.92,,,0.0,0.0,0.5,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
123,123,1950,5,31,1950-05-31,5,Spring,Spring,NC,1,1,1.0,1,0,0,0,0,0,35.42,-77.25,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
124,124,1950,6,3,1950-06-03,6,Summer,Summer,MS,3,3,3.0,3,0,1,2,1,1,33.08,-89.58,,,0.0,0.0,2.0,50.0,50,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
125,125,1950,6,4,1950-06-04,6,Summer,Summer,GA,0,0,0.0,0,0,0,0,0,0,33.68,-84.93,,,0.0,0.0,2.0,200.0,200,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
126,126,1950,6,4,1950-06-04,6,Summer,Summer,GA,1,1,1.0,1,0,1,0,1,0,33.85,-84.25,33.85,-84.2,33.85,-84.2,3.3,10.0,10,0,0,0,0,0,1950,125,70.0780404241727,0,0,0,0,0,0,0,0,0
127,127,1950,6,5,1950-06-05,6,Summer,Summer,TX,1,1,1.0,1,0,2,0,1,0,29.9,-96.4,29.72,-96.07,29.72,-96.07,23.7,10.0,10,0,0,0,0,0,1950,128,60.2259004642821,0,0,0,0,0,0,0,0,0
128,128,1950,6,5,1950-06-05,6,Summer,Summer,TX,3,3,3.0,3,0,6,0,1,0,30.18,-96.4,30.02,-96.05,30.02,-96.05,23.9,67.0,67,0,0,0,0,0,1950,127,36.262025903502774,0,0,0,0,0,0,0,0,0
129,129,1950,6,7,1950-06-07,6,Summer,Summer,GA,1,1,1.0,1,0,0,0,0,0,33.03,-84.15,,,0.0,0.0,2.0,300.0,300,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
130,130,1950,6,7,1950-06-07,6,Summer,Summer,WY,1,1,1.0,1,0,0,0,0,0,43.08,-104.5,,,0.0,0.0,0.2,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
131,131,1950,6,8,1950-06-08,6,Summer,Summer,KS,4,4,4.0,4,0,5,1,1,1,38.33,-97.93,38.33,-97.6,38.33,-97.6,17.1,700.0,700,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
132,132,1950,6,9,1950-06-09,6,Summer,Summer,MO,1,1,1.0,1,0,0,0,0,0,38.0,-92.22,38.02,-92.17,38.02,-92.17,2.7,220.0,220,0,0,0,0,0,1950,133,468.6671428381049,1,0,0,0,0,0,0,0,0
133,133,1950,6,9,1950-06-09,6,Summer,Summer,OK,1,1,1.0,1,0,0,0,0,0,36.8,-97.25,,,0.0,0.0,0.1,100.0,100,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
134,134,1950,6,13,1950-06-13,6,Summer,Summer,IL,1,1,1.0,1,0,0,0,0,0,41.95,-89.77,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
135,135,1950,6,13,1950-06-13,6,Summer,Summer,ND,3,3,3.0,3,0,0,0,0,0,46.8,-97.92,,,0.0,0.0,2.0,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
136,136,1950,6,13,1950-06-13,6,Summer,Summer,NE,2,2,2.0,2,0,101,0,1,0,42.6,-97.88,42.65,-97.82,42.65,-97.82,4.1,10.0,10,0,0,0,0,0,1950,135,461.52708939194105,1,0,0,0,0,0,0,0,0
137,137,1950,6,14,1950-06-14,6,Summer,Summer,ND,3,3,3.0,3,0,0,0,0,0,48.92,-103.77,48.78,-103.28,48.78,-103.28,23.7,10.0,10,0,0,0,0,0,1950,138,521.6225444490955,1,0,0,0,0,0,0,0,0
138,138,1950,6,14,1950-06-14,6,Summer,Summer,WY,1,1,1.0,1,0,0,0,0,0,44.13,-104.18,,,0.0,0.0,0.2,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
139,139,1950,6,15,1950-06-15,6,Summer,Summer,IA,3,3,3.0,3,0,5,0,1,0,41.98,-93.6,41.97,-93.48,41.97,-93.48,5.6,300.0,300,0,0,0,0,0,1950,141,278.8859344731401,1,0,0,0,0,0,0,0,0
140,140,1950,6,15,1950-06-15,6,Summer,Summer,MN,2,2,2.0,2,0,4,0,1,0,46.58,-96.33,46.52,-96.33,46.52,-96.33,4.6,67.0,67,0,0,0,0,0,1950,139,549.5731182481436,1,0,0,0,0,0,0,0,0
141,141,1950,6,15,1950-06-15,6,Summer,Summer,MO,1,1,1.0,1,0,0,0,0,0,39.7,-92.07,,,0.0,0.0,0.2,100.0,100,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
142,142,1950,6,16,1950-06-16,6,Summer,Summer,KS,1,1,1.0,1,0,0,0,0,0,38.28,-101.28,38.7,-101.13,38.7,-101.13,29.9,10.0,10,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
143,143,1950,6,19,1950-06-19,6,Summer,Summer,TX,0,0,0.0,0,0,0,0,0,0,36.08,-102.53,36.08,-102.25,36.08,-102.25,15.8,167.0,167,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
144,144,1950,6,22,1950-06-22,6,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,40.18,-98.03,40.2,-97.98,40.2,-97.98,1.9,10.0,10,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
145,145,1950,6,25,1950-06-25,6,Summer,Summer,KS,0,0,0.0,0,0,0,0,0,0,37.77,-97.47,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
146,146,1950,6,25,1950-06-25,6,Summer,Summer,KS,0,0,0.0,0,0,0,0,0,0,39.5,-99.62,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
147,147,1950,6,25,1950-06-25,6,Summer,Summer,WI,1,1,1.0,1,0,0,0,0,0,45.42,-91.0,,,0.0,0.0,0.5,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
148,148,1950,6,25,1950-06-25,6,Summer,Summer,WI,2,2,2.0,2,0,0,0,0,0,45.57,-90.3,45.57,-90.12,45.57,-90.12,8.4,10.0,10,0,0,0,0,0,1950,151,42.0448672441341,0,0,0,0,0,0,0,0,0
149,149,1950,6,25,1950-06-25,6,Summer,Summer,WI,2,2,2.0,2,0,0,1,0,1,44.83,-90.35,44.97,-90.28,44.97,-90.28,7.8,17.0,17,0,0,0,0,0,1950,148,66.73540278573415,0,0,0,0,0,0,0,0,0
150,150,1950,6,25,1950-06-25,6,Summer,Summer,WI,3,3,3.0,3,0,0,0,0,0,43.95,-88.95,43.97,-88.93,43.97,-88.93,0.1,300.0,300,0,0,0,0,0,1950,149,147.88583795881812,0,0,0,0,0,0,0,0,0
151,151,1950,6,25,1950-06-25,6,Summer,Summer,WI,4,4,4.0,4,0,12,2,1,1,45.58,-89.58,45.67,-89.33,45.67,-89.33,13.1,880.0,880,0,0,0,0,0,1950,148,76.2528464213332,0,0,0,0,0,0,0,0,0
152,152,1950,7,1,1950-07-01,7,Summer,Summer,IA,2,2,2.0,2,0,0,0,0,0,42.45,-91.92,,,0.0,0.0,14.0,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
153,153,1950,7,1,1950-07-01,7,Summer,Summer,KS,1,1,1.0,1,0,1,0,1,0,39.3,-96.92,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
154,154,1950,7,1,1950-07-01,7,Summer,Summer,KS,2,2,2.0,2,0,0,0,0,0,38.7,-97.08,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
155,155,1950,7,2,1950-07-02,7,Summer,Summer,KS,2,2,2.0,2,0,0,0,0,0,38.47,-100.88,,,0.0,0.0,1.0,90.0,90,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
156,156,1950,7,3,1950-07-03,7,Summer,Summer,IN,0,0,0.0,0,0,0,0,0,0,41.65,-86.3,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
157,157,1950,7,5,1950-07-05,7,Summer,Summer,PA,2,2,2.0,2,0,2,0,1,0,40.58,-75.7,40.65,-75.47,40.65,-75.47,12.9,10.0,10,0,0,0,0,0,1950,158,108.1684482162755,0,0,0,0,0,0,0,0,0
158,158,1950,7,5,1950-07-05,7,Summer,Summer,PA,2,2,2.0,2,0,0,0,0,0,40.6,-76.75,,,0.0,0.0,0.1,13.0,13,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
159,159,1950,7,8,1950-07-08,7,Summer,Summer,KS,1,1,1.0,1,0,0,0,0,0,39.82,-96.8,,,0.0,0.0,1.0,90.0,90,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
160,160,1950,7,11,1950-07-11,7,Summer,Summer,NM,1,1,1.0,1,0,0,0,0,0,35.28,-103.52,35.33,-103.48,35.33,-103.48,3.8,500.0,500,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
161,161,1950,7,12,1950-07-12,7,Summer,Summer,CT,2,2,2.0,2,0,0,0,0,0,41.57,-72.57,,,0.0,0.0,10.0,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
162,162,1950,7,14,1950-07-14,7,Summer,Summer,CT,2,2,2.0,2,0,3,0,1,0,41.27,-73.5,,,0.0,0.0,5.0,100.0,100,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
163,163,1950,7,15,1950-07-15,7,Summer,Summer,NE,4,4,4.0,4,0,33,0,1,0,41.8,-96.6,41.73,-96.42,41.73,-96.42,10.0,440.0,440,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
164,164,1950,7,16,1950-07-16,7,Summer,Summer,IL,1,1,1.0,1,0,0,0,0,0,41.08,-88.43,,,0.0,0.0,1.0,33.0,33,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
165,165,1950,7,18,1950-07-18,7,Summer,Summer,KS,1,1,1.0,1,0,0,0,0,0,37.68,-95.52,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
166,166,1950,7,19,1950-07-19,7,Summer,Summer,IN,1,1,1.0,1,0,0,0,0,0,40.22,-87.15,40.18,-87.07,40.18,-87.07,4.3,200.0,200,0,0,0,0,0,1950,167,194.92841811007534,0,0,0,0,0,0,0,0,0
167,167,1950,7,19,1950-07-19,7,Summer,Summer,IN,2,2,2.0,2,0,0,0,0,0,41.07,-85.08,41.08,-85.08,41.08,-85.08,1.1,100.0,100,0,0,0,0,0,1950,169,49.62127654498899,1,0,0,0,0,0,0,0,0
168,168,1950,7,19,1950-07-19,7,Summer,Summer,MO,1,1,1.0,1,0,0,0,0,0,38.42,-92.77,,,0.0,0.0,1.5,440.0,440,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
169,169,1950,7,19,1950-07-19,7,Summer,Summer,OH,2,2,2.0,2,0,0,0,0,0,40.8,-84.62,40.82,-84.58,40.82,-84.58,0.1,200.0,200,0,0,0,0,0,1950,170,43.54950147809781,0,0,0,0,0,0,0,0,0
170,170,1950,7,19,1950-07-19,7,Summer,Summer,OH,3,3,3.0,3,0,30,0,1,0,40.72,-84.08,40.83,-83.97,40.83,-83.97,9.7,300.0,300,0,0,0,0,0,1950,169,54.802310588364904,0,0,0,0,0,0,0,0,0
171,171,1950,7,22,1950-07-22,7,Summer,Summer,CO,0,0,0.0,0,0,0,0,0,0,40.52,-104.57,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
172,172,1950,7,24,1950-07-24,7,Summer,Summer,PA,0,0,0.0,0,0,0,0,0,0,41.63,-79.68,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
173,173,1950,7,26,1950-07-26,7,Summer,Summer,NC,1,1,1.0,1,0,0,0,0,0,35.53,-77.4,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
174,174,1950,7,27,1950-07-27,7,Summer,Summer,NC,1,1,1.0,1,0,0,0,0,0,35.4,-80.57,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
175,175,1950,8,2,1950-08-02,8,Summer,Summer,NM,1,1,1.0,1,0,0,0,0,0,34.12,-107.23,34.02,-107.3,34.02,-107.3,7.9,100.0,100,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
176,176,1950,8,5,1950-08-05,8,Summer,Summer,CO,2,2,2.0,2,0,1,0,1,0,40.73,-102.55,40.68,-102.47,40.68,-102.47,0.1,10.0,10,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
177,177,1950,8,6,1950-08-06,8,Summer,Summer,KS,1,1,1.0,1,0,0,0,0,0,39.93,-101.0,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
178,178,1950,8,6,1950-08-06,8,Summer,Summer,KS,2,2,2.0,2,0,0,0,0,0,37.97,-100.77,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
179,179,1950,8,6,1950-08-06,8,Summer,Summer,KS,2,2,2.0,2,0,0,0,0,0,39.13,-100.63,39.12,-100.47,39.12,-100.47,8.7,10.0,10,0,0,0,0,0,1950,177,100.88892373304762,0,0,0,0,0,0,0,0,0
180,180,1950,8,8,1950-08-08,8,Summer,Summer,MO,1,1,1.0,1,0,0,0,0,0,37.13,-93.38,,,0.0,0.0,2.0,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
181,181,1950,8,9,1950-08-09,8,Summer,Summer,WV,1,1,1.0,1,0,0,0,0,0,39.28,-81.38,,,0.0,0.0,5.0,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
182,182,1950,8,11,1950-08-11,8,Summer,Summer,MD,1,1,1.0,1,0,0,0,0,0,39.33,-75.87,,,0.0,0.0,6.0,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
183,183,1950,8,24,1950-08-24,8,Summer,Summer,AR,2,2,2.0,2,0,7,0,1,0,34.4,-91.43,34.43,-91.38,34.43,-91.38,3.6,200.0,200,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
184,184,1950,8,28,1950-08-28,8,Summer,Summer,KS,1,1,1.0,1,0,0,0,0,0,37.47,-100.82,37.42,-100.7,37.42,-100.7,7.2,10.0,10,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
185,185,1950,8,29,1950-08-29,8,Summer,Summer,PA,1,1,1.0,1,0,0,0,0,0,40.22,-75.0,,,0.0,0.0,1.0,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
186,186,1950,8,30,1950-08-30,8,Summer,Summer,FL,1,1,1.0,1,0,0,0,0,0,29.73,-84.98,,,0.0,0.0,0.5,50.0,50,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
187,187,1950,8,31,1950-08-31,8,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,30.8,-85.2,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
188,188,1950,9,15,1950-09-15,9,Fall,Fall,OK,2,2,2.0,2,0,6,0,1,0,35.0,-96.25,35.07,-96.17,35.07,-96.17,6.8,100.0,100,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
189,189,1950,9,16,1950-09-16,9,Fall,Fall,OK,0,0,0.0,0,0,0,0,0,0,34.83,-95.85,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
190,190,1950,9,21,1950-09-21,9,Fall,Fall,NE,1,1,1.0,1,0,0,0,0,0,40.72,-96.82,40.72,-96.38,40.72,-96.38,22.5,67.0,67,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
191,191,1950,10,1,1950-10-01,10,Fall,Fall,OK,1,1,1.0,1,0,0,0,0,0,36.73,-102.52,36.88,-102.3,36.88,-102.3,15.8,10.0,10,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
192,192,1950,10,9,1950-10-09,10,Fall,Fall,NC,3,3,3.0,3,0,3,0,1,0,34.17,-78.6,,,0.0,0.0,2.0,880.0,880,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
193,193,1950,11,4,1950-11-04,11,Fall,Fall,PA,3,3,3.0,3,0,1,0,1,0,40.2,-76.12,40.4,-75.93,40.4,-75.93,15.9,100.0,100,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
194,194,1950,11,20,1950-11-20,11,Fall,Fall,KY,1,1,1.0,1,0,0,0,0,0,38.2,-84.5,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
195,195,1950,11,20,1950-11-20,11,Fall,Fall,KY,2,2,2.0,2,0,0,0,0,0,37.37,-87.2,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
196,196,1950,11,20,1950-11-20,11,Fall,Fall,MS,1,1,1.0,1,0,3,0,1,0,32.42,-89.13,,,0.0,0.0,2.0,37.0,37,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
197,197,1950,12,2,1950-12-02,12,Winter,Winter,AR,3,3,3.0,3,0,0,0,0,0,36.12,-91.83,36.18,-91.72,36.18,-91.72,7.8,10.0,10,0,0,0,0,0,1950,198,280.17622899827836,1,0,0,0,0,0,0,0,0
198,198,1950,12,2,1950-12-02,12,Winter,Winter,IL,1,1,1.0,1,0,0,0,0,0,38.17,-89.78,38.22,-89.62,38.22,-89.62,9.6,50.0,50,0,0,0,0,0,1950,200,59.093860894823955,0,0,0,0,0,0,0,0,0
199,199,1950,12,2,1950-12-02,12,Winter,Winter,IL,2,2,2.0,2,0,3,1,1,1,38.97,-90.05,39.07,-89.72,39.07,-89.72,18.8,50.0,50,0,0,0,0,0,1950,200,35.84445769972356,0,0,0,0,0,0,0,0,0
200,200,1950,12,2,1950-12-02,12,Winter,Winter,IL,3,3,3.0,3,0,25,2,1,1,38.75,-89.67,38.9,-89.38,38.9,-89.38,18.0,200.0,200,0,0,0,0,0,1950,199,58.47132457040922,0,0,0,0,0,0,0,0,0
201,201,1951,1,6,1951-01-06,1,Winter,Winter,LA,3,3,3.0,3,0,11,0,1,0,31.3,-92.47,31.53,-92.4,31.53,-92.4,16.8,317.0,317,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
202,202,1951,1,11,1951-01-11,1,Winter,Winter,CA,2,2,2.0,2,0,0,0,0,0,37.37,-122.12,37.42,-122.03,37.42,-122.03,5.7,10.0,10,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
203,203,1951,2,1,1951-02-01,2,Winter,Winter,VA,1,1,1.0,1,0,0,0,0,0,37.37,-78.78,,,0.0,0.0,0.1,50.0,50,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
204,204,1951,2,6,1951-02-06,2,Winter,Winter,LA,1,1,1.0,1,0,0,0,0,0,30.5,-92.0,,,0.0,0.0,0.5,33.0,33,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
205,205,1951,2,6,1951-02-06,2,Winter,Winter,LA,1,1,1.0,1,0,0,0,0,0,30.48,-90.42,30.53,-90.37,30.53,-90.37,4.9,33.0,33,0,0,0,0,0,1950,204,156.1787254745795,0,0,0,0,0,0,0,0,0
206,206,1951,2,19,1951-02-19,2,Winter,Winter,OK,0,0,0.0,0,0,0,0,0,0,35.15,-97.45,,,0.0,0.0,0.1,100.0,100,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
207,207,1951,2,19,1951-02-19,2,Winter,Winter,OK,2,2,2.0,2,0,5,0,1,0,35.27,-98.18,35.83,-97.83,35.83,-97.83,43.9,20.0,20,0,0,0,0,0,1950,206,83.07149898173425,0,0,0,0,0,0,0,0,0
208,208,1951,2,20,1951-02-20,2,Winter,Winter,AL,2,2,2.0,2,0,2,0,1,0,33.67,-87.7,,,0.0,0.0,0.1,123.0,123,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
209,209,1951,2,20,1951-02-20,2,Winter,Winter,AR,2,2,2.0,2,0,3,0,1,0,34.6,-92.02,35.55,-90.4,35.55,-90.4,112.8,333.0,333,0,0,0,0,0,1950,212,272.35852520903285,1,0,0,0,0,0,0,0,0
210,210,1951,2,20,1951-02-20,2,Winter,Winter,KY,2,2,2.0,2,0,0,0,0,0,38.27,-85.05,,,0.0,0.0,0.1,73.0,73,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
211,211,1951,2,20,1951-02-20,2,Winter,Winter,MS,1,1,1.0,1,0,0,0,0,0,33.47,-88.48,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
212,212,1951,2,20,1951-02-20,2,Winter,Winter,MS,3,3,3.0,3,0,1,1,1,1,33.45,-88.87,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
213,213,1951,3,2,1951-03-02,3,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,39.83,-95.72,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
214,214,1951,3,2,1951-03-02,3,Spring,Spring,KS,3,3,3.0,3,0,0,0,0,0,39.43,-98.55,39.6,-97.87,39.6,-97.87,38.1,10.0,10,0,0,0,0,0,1950,213,185.66500837766486,0,0,0,0,0,0,0,0,0
215,215,1951,3,12,1951-03-12,3,Spring,Spring,FL,2,2,2.0,2,0,0,0,0,0,27.1,-82.48,,,0.0,0.0,2.0,77.0,77,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
216,216,1951,3,28,1951-03-28,3,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,31.37,-95.6,,,0.0,0.0,0.5,17.0,17,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
217,217,1951,3,29,1951-03-29,3,Spring,Spring,IN,2,2,2.0,2,0,2,0,1,0,39.78,-85.77,39.82,-85.72,39.82,-85.72,3.0,400.0,400,0,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
218,218,1951,3,30,1951-03-30,3,Spring,Spring,PA,1,1,1.0,1,0,0,0,0,0,39.83,-77.23,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
219,219,1951,4,5,1951-04-05,4,Spring,Spring,OK,2,2,2.0,2,0,0,0,0,0,35.32,-97.55,35.37,-97.47,35.37,-97.47,5.7,127.0,127,0,0,0,0,0,1950,220,27.514876356183425,0,0,0,0,0,0,0,0,0
220,220,1951,4,5,1951-04-05,4,Spring,Spring,OK,2,2,2.0,2,0,2,0,1,0,35.23,-97.72,,,0.0,0.0,0.2,100.0,100,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
221,221,1951,4,5,1951-04-05,4,Spring,Spring,OK,2,2,2.0,2,0,2,0,1,0,36.53,-98.92,36.57,-98.87,36.57,-98.87,3.6,33.0,33,0,0,0,0,0,1950,220,181.465114669325,0,0,0,0,0,0,0,0,0
222,222,1951,4,20,1951-04-20,4,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,37.12,-101.77,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
223,223,1951,4,20,1951-04-20,4,Spring,Spring,TX,2,2,2.0,2,0,0,0,0,0,33.92,-98.45,,,0.0,0.0,1.5,17.0,17,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
224,224,1951,4,21,1951-04-21,4,Spring,Spring,LA,0,0,0.0,0,0,2,0,1,0,31.72,-92.25,,,0.0,0.0,1.0,33.0,33,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
225,225,1951,4,21,1951-04-21,4,Spring,Spring,LA,0,0,0.0,0,0,1,0,1,0,32.33,-92.32,,,0.0,0.0,1.0,33.0,33,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
226,226,1951,4,21,1951-04-21,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,32.07,-89.52,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
227,227,1951,4,21,1951-04-21,4,Spring,Spring,MS,3,3,3.0,3,0,16,2,1,1,31.68,-89.25,32.15,-89.12,32.15,-89.12,33.5,10.0,10,0,0,0,0,0,1950,226,38.71013165343461,0,0,0,0,0,0,0,0,0
228,228,1951,4,24,1951-04-24,4,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,35.78,-99.0,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1950,,,0,0,0,0,0,0,0,0,0
